5669.87565891,2352.16977697,9980.28500712,9180.22194047,1291.66528213,-9203.57478592,-9147.19578674,-4725.15706496,-287.351663112,-803.997334468
905.786563901,-1512.85635956,-2996.0898951,2009.65588139,-1310.42574216,-180.098856767,-2726.61558527,168.945742364,-63.2456213832,-1629.00154121
6985.9369178,-5398.64169979,-3049.43784015,-4592.18685597,-1714.74688037,-7539.64983539,1455.18138466,-2071.33010009,170.231311906,779.170884534
637.458604848,-8757.52724636,9395.32778083,-917.32174549,-5425.8717372,-6262.78548245,474.923245065,-936.944822406,121.264511381,-891.151456738
8798.57089972,10065.0780605,2184.86150261,-3259.9299398,2483.12351765,4005.14525764,-8994.19992929,1932.73076258,-1135.70545468,223.087133298
1417.63525469,-7663.78157489,-4667.12266569,-569.559274761,-30.7728511783,5401.25329114,-2496.88837189,3392.56453948,-696.214400042,-848.777760084
7432.34579907,418.000419974,-2936.06234666,-3831.94321378,-4410.56202793,-6223.05719769,-1224.84726584,-2793.29595189,249.691701117,29.3042237696
-3019.55690481,-1803.57801897,8401.11631443,2016.43081322,-3270.41794361,-339.905714804,-4043.13901066,1803.62843636,-463.969218151,598.619585775
10349.5694953,-7624.91986457,3871.06825707,-5304.62813908,6581.64004865,-1205.08808323,-4364.23312382,4609.75287664,-1857.23190332,4838.72954243
341.862992153,3325.92235495,-2707.24771514,-3851.99989913,-993.387027121,-113.114858679,325.998697268,-816.944604958,200.502414444,1403.83020255
661.577480052,1284.39732812,461.854136366,-3864.57088838,921.932853186,-906.468431534,-4818.62237736,-256.378072853,-460.976462141,1875.3901408
-11524.5164981,3165.97032946,13338.9830047,-3004.64057774,6607.0984241,-9105.88927839,-2515.085615,-322.316260186,-357.216454956,5013.40839488
3019.54606641,4657.55394561,3117.04792958,-7356.26277291,-296.121001735,-615.362813956,-5791.61861228,-302.572794728,-455.123237151,1213.11866336
282.826201251,-2615.78104986,-2135.27657665,-849.02683526,119.088070401,1619.67031568,-1568.6958864,1012.70777095,-308.644245227,-721.790938281
2071.78386692,6361.27172462,-7381.35601016,1008.49437671,4279.62826067,3130.78739738,-3249.46825917,2895.28481288,-776.887557578,-587.533376619
-3676.57416498,-1728.50466479,796.42811976,2758.51126914,1789.17251085,3076.21627446,-5420.02204871,-1267.37316043,-30.3458829004,-1488.60844299
2405.68324902,-2694.40326862,-1447.13295596,3111.45701597,4441.28651861,-2084.23957762,-6009.75397633,2279.31269249,-1264.55955972,4039.15231736
4187.12713918,4392.49171845,8818.56143413,302.437894615,6930.40331638,1420.07617308,3564.07864836,2434.49019513,-1176.52989234,-3843.86271136
10103.5433349,-2093.77998547,1496.05623121,-7058.37962781,12885.4130417,-4012.9845542,-7685.77526402,13549.3044262,77265.1751214,406.696327087
8385.07685857,-3480.45191192,-2156.54458731,-8098.44900702,3541.56716111,-42.2666294204,-3027.41923012,5704.7452118,-1651.16044823,2152.48085149
-2653.65130268,7885.91071153,2615.69622561,-5198.47906816,7364.15433022,4513.09890685,-184.153793916,652.322591158,-635.893435323,2456.93823687
3439.97466247,1061.36728304,-5294.16723914,8481.26139172,4563.32223306,2488.6214516,-6570.41576099,3870.46918508,-864.116355909,-288.60262001
8604.07028845,1056.61032549,-7986.46180351,8772.76304104,362.846812344,-7198.81070645,-5919.37436146,-393.171667622,-802.918336073,912.709920633
1369.44701858,-16585.8734707,-4156.37063225,9354.29720371,8306.74800119,-3409.85959029,-2146.8790065,1464.54400584,-1164.37616062,3287.84553657
9216.8898035,3026.74450495,-1016.18334569,-3779.15994074,6164.1240093,-3542.74226078,-5780.65978803,4805.03975378,-2126.82430232,-3613.8455864
779.178002722,4579.41602236,-10429.6836254,6664.3451134,13109.8869219,5383.64937407,-4728.69100785,3268.95517936,-1559.3823912,3211.34791745
7186.79860936,-1659.78357092,7043.5813202,-1761.50230568,880.559288053,-8323.41434554,1309.73927802,80.1171737974,-533.755613083,2530.69010617
1651.26210682,-4517.05447684,-614.830835147,1244.79288116,-2311.25375354,-3535.86851592,-974.44286468,-1109.78656889,66.4455809928,-1346.64243284
2764.906315,-5880.65443226,-3879.41770271,4137.65349719,4458.929194,-6748.76383361,2810.22052265,679.775160685,-413.68575987,1089.05599744
-9107.91047845,13088.4420914,17637.3562169,14058.5788269,5038.2898741,-4451.20449755,-11637.1358481,-873.359518601,-477.175655103,-566.844238077
1211.03312398,2223.45115855,1558.93400806,3215.05331238,-2845.2110158,9121.0756549,-10363.8275001,-1329.3426306,142.164957088,-3823.13479437
-177.352450829,-6819.82863242,3611.39825917,-841.119748899,2058.82334392,3139.24440931,3412.90376863,1810.19449094,-309.534207299,-3646.17692775
-935.924004444,-7723.78570167,2457.0737009,3658.8982085,-2103.55020181,-1711.63630877,-501.139117682,-1441.88046825,197.375660934,585.953790409
-3370.44814417,443.500665055,-2811.8249819,2483.45255898,2186.47204579,3203.38001685,-6630.67795269,-473.804595676,-206.864996695,-1679.10269056
3149.06899572,-2488.39297891,1726.31493064,-2670.59401917,-317.724990645,-18.444087157,1307.10118078,1218.72818023,-412.722264526,1585.41065727
16056.6321014,14018.9714552,-6517.90721241,-2539.51475315,15742.3387705,-3395.27360716,-5742.85517474,-4470.02118781,-838.293231024,-5252.10702467
1574.42337865,18050.3910525,-19916.516076,9164.07402778,3917.14174726,-2225.2045971,-6401.86052099,943.063292643,-860.363423038,1576.02204568
5610.18217111,-3788.75621654,-3021.44951973,-9974.92640189,1109.39276772,827.859853005,-2022.60026659,4207.61853408,-983.001630919,1945.53365301
-829.958738778,2699.32236401,-12939.1764152,10574.5229557,65.8276834923,-3959.38894319,-2825.15053385,-463.046516565,-17.6951126556,971.655921264
8167.72392095,-1000.32811602,1429.08602628,-2951.23903452,7161.20761396,-5882.30464589,-6501.75205144,4389.1383794,-2015.35363287,-255.225037024
8856.0998738,-5705.35353067,6786.82046644,-2577.09959962,6441.87630339,-5406.2252812,-5235.27179852,4929.84173972,-2111.81329134,-705.230577323
306.49745633,1488.63883991,-8717.09878472,8104.90379973,5418.27332496,-1751.0860939,-11933.4298898,1404.03186475,-1353.22011874,1481.42315844
5409.97410266,-2904.0532243,-2027.30956989,813.636885363,843.637113596,-8368.86308326,-5065.84575139,759.710246277,-1029.16585249,420.609136579
4455.4846182,968.039067493,-1851.85022975,3490.72592516,8083.30230207,1929.29294012,-3707.86984918,5111.34730447,-1639.41858654,2599.32411473
-4139.02932237,3407.18125969,-7523.84111209,4863.97401334,-404.722895025,1958.87390167,-8152.80816427,-1938.31080182,30.239762127,-1742.34218175
-3678.33816788,-30.7335828239,-6726.46877071,864.512204792,894.234676843,8555.48719373,-7386.43880485,-1673.73604419,127.70434598,1811.56777797
5857.20635801,7351.82956549,-14503.3418856,2237.91752399,-322.707396237,-12537.4782036,-4429.45892792,30.5615639457,-652.601864874,2677.06392727
3945.65122698,3348.93905848,-1004.40863039,-8302.04673239,1900.48535669,1325.8152472,-3907.17834223,2545.88077417,-649.981867289,1966.67646202
-3447.47661861,-4029.61293722,-2028.96426732,640.059584978,-381.635292979,6015.26754137,-2939.22242029,-182.552755372,-81.8315960568,-650.90527526
-2138.79399862,-8843.11396088,-1912.37790515,4377.63506818,123.162741748,1921.38485216,-4602.88818163,352.291400804,-222.124135602,-964.096733632
-13585.597915,-1404.20045885,6814.05340755,2638.94756443,12928.3744207,2634.83326459,1378.77622181,-8616.23045819,902.857539271,828.464137682
4489.03303343,-1016.15626459,2155.97666297,-4448.17915848,-1520.6579729,-7258.28838143,2592.5578756,-790.088803249,82.6791027546,1776.96008419
774.053841685,-2477.81072235,-1889.90840182,-599.483626503,274.518236048,1976.26055316,-1137.64515868,1463.56451622,-91.3278349323,-1380.84443429
-10576.1311687,9575.49945336,14198.5636613,5398.40716992,-2737.29796519,3642.21395201,-7299.74883703,-1567.33507088,38.9545377562,211.480095177
9168.38072978,-7484.38998883,12109.1078726,-2595.91055378,8610.54676673,-13260.7863302,-1093.85749236,12363.416933,-3659.34658504,610.376931218
1084.87585109,-8020.13354457,-7486.77960437,3282.47456461,-1919.72920134,2566.1834051,-2685.1987043,2014.78005707,-247.431062464,-1570.25232207
1429.97049608,-2166.91877478,2802.37203986,-5102.38915753,2693.30607188,-848.89703683,-1013.66227325,743.959120834,-440.727984758,-2915.54994323
3378.45498876,2066.3404344,-2041.80789777,-10525.3161234,-2421.85142323,3495.70724796,-3111.65371921,-720.085265041,98.7185718691,1670.7864636
6211.00334877,-7452.31924225,642.362388518,7235.92116892,3361.5880387,-12414.3566486,-3192.77326828,5129.02266271,-1811.78986229,307.685298975
1699.50167261,5382.38323218,-10134.6055693,18552.5504904,3961.00425164,-6842.16879181,-3837.09056361,348.663098921,-566.068175292,-2700.70283494
-356.611115815,-4120.5633774,-4373.42204603,4706.33778208,-957.172345261,4432.74339099,-6905.81382302,-2173.3529719,186.287197541,-3054.27558591
12263.7234541,-6521.44646819,-317.767742769,-6016.16508673,4913.20296964,726.869403126,-4809.27889987,6217.19333314,-2068.12036246,5269.93821394
4494.93234534,4925.82544811,-4945.15206446,7458.315998,12556.6875704,2200.42862975,-8570.22287659,6036.3703416,-2430.91535879,-3301.78310378
4541.83290716,-2646.35823565,-1655.18387282,-568.51551414,-362.530469567,-6859.36732545,-3363.18254811,-135.595873228,-459.236561721,-1709.94018304
4730.94120306,-5292.55642372,7060.10383352,-3097.57236627,5579.73276254,-2427.72901204,-4546.30639676,2788.07748149,-1543.01703698,2955.74903486
1595.80811933,3076.89628862,-2718.66435429,-2684.01030027,1119.64047654,-1951.44081259,-1659.74234264,289.413929539,-279.457648969,1145.38971449
-6627.08248702,-15077.631903,4856.41672626,1270.50623802,-2037.33195755,3433.68856002,-2253.35011073,8415.27448503,-713.48806903,246.42570832
6825.919437,420.180377326,479.928011048,-934.111039609,5287.20007814,-1567.41374372,-6286.94828442,4087.86708624,-1499.31421336,2137.30347047
69626.6913127,822.684902939,15376.1531077,50381.6124199,-23040.3419086,13779.9607064,-619.512403773,-9762.44986202,2310.58183292,42828.1029367
-3026.20320052,-513.747498205,-3577.62576015,3352.40578032,199.104948536,1537.90885689,-6892.90980501,-1440.91929627,55.4666344322,-2818.82583889
998.657035069,-11154.6836794,389.961245896,-942.673222322,1443.40267316,5450.42049121,-3197.08468608,885.32460183,-372.966868143,-288.119642932
11933.640404,-6192.73695199,6323.8636019,-3348.47691629,12733.205073,-5392.68819743,-4779.96995843,5951.73486851,-2887.25488534,-1897.09418269
-2975.16384061,-6930.21608894,4921.15792519,3967.6478473,-794.66910608,1792.81787428,-4749.5039097,-1931.03846222,-46.3671621681,-2182.94229656
-3110.6932177,-2413.92458828,2753.50640109,-874.679300044,-909.194886558,752.013552166,-533.527989371,-2624.25301989,299.962638977,341.564089476
-827.496843675,9677.44164297,-4224.54838431,-3237.29762894,713.182433212,2222.85340981,-13.4548042663,-631.775029124,67.8130831579,1680.58348273
-2732.3783972,8900.31021185,-15245.6128615,4616.9621864,-1748.32063476,2457.3462161,-240.738191177,-1224.88595425,447.473953143,-1759.35379776
2868.40880162,-1571.1592971,-462.847983947,-7803.81803889,-412.728669126,-1140.81665218,-2441.4554558,903.475452874,-658.870211652,566.885747209
4806.15360569,-6270.74191174,5432.17371373,-9236.52378216,2507.43380794,-5893.04015959,2134.20830814,-2235.90385818,-252.371060386,2938.16958086
83964.0266506,11810.0196035,31112.8401609,33955.2019026,-8368.78567852,17146.2854931,27510.1386996,7050.54011381,2289.02428226,-4494.20089737
-3981.04020405,15927.2633802,1450.88131982,-7894.56981326,8106.50750307,4681.86958842,6514.29256083,2253.50594232,-451.350010334,-419.588728789
2322.79482377,7066.92524843,-6307.16275077,-8058.28730895,1242.45952121,-2984.862854,-4031.60579542,152.536867175,-344.0093788,-460.810737538
355.663416438,-10954.6393918,6711.3980955,2457.68872091,-5957.39940121,-5555.65720086,1477.88031107,-369.0588731,270.471424487,-1511.5146879
-506.380731877,-11851.6008651,-1165.65805901,1090.66395928,-2533.94433591,5204.34212102,-848.121654592,-1252.66890006,200.754534747,-1018.68628957
5494.48616599,3820.08394314,-3089.47062942,-4596.84962076,-1796.87871422,-5581.70720414,795.635777068,392.294154262,-141.809406949,1210.91014509
22.4312036326,8209.48548261,-5961.09594599,-3926.19693519,437.259553444,3099.03981802,256.930968114,563.629833537,-336.595231336,2116.36724143
-579.239379922,7704.49244086,1657.12464833,-1092.94233274,4099.1827246,1299.14112342,802.283148405,-209.616529685,-89.6000935235,2286.71030035
16624.575305,-6117.21412832,-2004.92130243,-7356.18870345,13888.8512177,-13509.2223585,3037.91579457,6536.20742147,-2952.77546221,2092.27251589
2592.03836004,-1323.8006179,1911.95556056,-3954.41300446,-6110.00303769,-9532.38868722,2042.95624865,-4408.83669529,714.485281012,767.096019372
963.028674835,3245.16770251,-606.395544271,-6475.90271154,-1549.66072614,-2469.55635782,-2452.24070066,-1831.81773447,-44.3330219769,1213.37601588
-2219.92750053,2086.55588681,-1652.02347072,-591.095515028,4077.56441893,4968.77854282,1517.22924176,1533.47521743,136.664239001,-53.3065134224
437.641538039,226.258209431,-6596.6176051,470.812540516,-6220.28069348,-2202.5497853,-930.65512077,-2461.39939188,528.312387787,-1992.31926448
8906.90480217,8203.79173201,-7921.30683828,-9740.431082,547.670685527,2652.54642839,-1248.43789081,2623.40573427,-798.56189393,2859.64257653
4077.61571811,-3559.33474851,-3182.47451062,-11235.8109958,-818.504462042,2283.91276856,-526.211423817,2996.44197257,-869.893795484,2670.86845348
4995.81014717,-1027.7025998,-1921.84536556,-3344.08151166,-4086.41791146,-10336.8590131,309.641327785,-2070.94252762,100.576278661,646.831919682
2450.76376299,-1672.65883622,2235.9795208,-4988.18902225,-735.112204057,1156.42903873,4622.98921362,1046.82557246,-393.865178071,-5052.03541707
3138.11498107,-3670.87779879,2081.31020728,-7777.36762747,-1023.28168818,-567.183417797,-1419.07108985,1080.04186386,-662.861658256,374.793242101
4252.74118403,3052.34010738,-777.775026935,-6353.64295056,-621.559240438,-1359.55342139,-1427.83475087,1118.79503149,-468.927656567,-3740.77493725
2391.04722716,-2808.86252376,1838.81236588,-5257.91608678,594.382064841,-1935.0830331,-1747.37844824,589.108669931,-566.438774324,259.972911276
647.985935073,6905.93280265,893.386432959,-5918.77842942,6969.99817113,121.768548689,3950.72078316,1026.73249008,-401.443803228,-687.96774695
80308.0378428,26925.2852971,8351.59569369,21148.5105563,-10018.6250302,10283.0905409,13259.8108315,1867.30654949,1203.62519452,-2801.83016876
21718.9883276,-1907.52234655,-9006.33376884,-21936.7622849,4527.01340006,-583.105086014,16783.5571415,-11336.3758488,1475.59748323,-8726.99986752
15088.4445762,10039.6287204,2571.74377454,-12440.393778,-3467.60448534,-601.726314314,-141.998757702,-7446.71847551,932.412051326,-6404.45288513
3951.11675053,13235.3782254,1932.03343266,-9231.33518786,-1056.4761522,5553.03348288,-3457.24439409,-1336.60934612,-363.217471602,-7611.58318457
6674.54209418,-6525.01568235,1866.23164904,560.796860794,-6330.28472334,-1599.27356861,-849.43323966,-1208.43381617,260.012576939,-2239.04681172
386.977427377,26790.5872746,-3397.65283476,-4636.38820675,9403.62220369,-4455.87975087,6604.23327226,-4598.67696009,251.289170818,-5402.72463197
334.695358238,-3721.05007865,7828.0057421,-5850.1923753,1179.9010502,-264.738016305,-1478.35446742,-548.701600184,-294.973876538,845.948168629
39772.4363656,-10198.9257592,-4006.76559431,4752.47493617,14830.9398949,-5610.7197238,-5565.69019765,-590.346311818,-2686.37107735,-5779.33986085
62107.87632,-12476.9174148,26564.9150455,12413.568636,2941.48196991,18925.6533087,4006.19831663,1292.66463213,-282.072669059,-11204.4884888
5713.97713975,4244.82556628,-1072.9752132,-3963.63177027,4669.11588893,496.198427296,-1728.63223398,3526.86649371,-1216.50145988,-2229.55445582
5592.94489536,2347.53861075,-4529.21323522,-3617.30375146,-5174.34673672,-8359.89880671,157.494449662,-1539.68668045,118.824473662,-68.0412973516
7533.50922301,10576.1782659,-6167.65122837,-12019.106287,-1082.87451553,-3312.29866639,1809.94999003,-1509.65882697,27.5239497167,3801.50256789
9382.97633514,3819.81995917,64.9460258958,-10216.8175009,-5390.59866958,-1148.54775199,-4599.02591299,2674.97674267,-1079.19112059,1979.83877448
8398.00898156,720.950508973,-2802.55307482,-11061.4744491,-4681.51764628,252.189766547,-1269.15302033,166.750820012,-396.221728861,2354.79170249
37257.4899105,9246.82992117,-1268.625146,-4290.03221198,13061.9779133,-5338.95015984,-3788.61603803,-4488.8617362,-2045.32675637,-5692.54405387
-2436.51835116,1552.16310928,-85.2828737928,-1215.23924604,-2475.77727287,2001.78295173,-2802.30378597,-2143.13199627,194.811157577,-442.647738679
16985.10045,10968.3733758,-9889.74207312,-128.873983222,15472.7586253,-5376.8172664,-11323.775948,1703.36006886,-2408.56825869,1566.44079777
8637.27496396,-2259.27031344,-2557.788293,-12360.7559385,-479.049041017,-2785.41682611,1593.59586966,3867.73050541,-1081.28232683,-1891.42588962
-7381.94110633,9480.75811901,-10455.8477477,2971.09253488,-717.117404884,10573.4133283,-1194.10814486,-1377.13978266,288.460661388,-2183.37290721
5510.78455192,3000.81700634,1332.52760741,-6528.41069287,-4001.85364694,-2476.42578243,5723.77344219,16.8534524225,-236.41623235,-5193.22030505
-2646.25870739,11779.2316871,-2410.50356333,-6911.0794495,-576.332148585,3605.99550864,-4243.37853803,1015.36729546,-511.851316938,1353.04979103
11882.8983016,11518.8321488,-409.649512439,-8708.53296002,1059.60346231,-7512.87880142,-4436.37999183,-169.059767394,-792.411447301,1952.17035902
778.20183259,-3184.92232563,4249.29045731,-13127.3954047,-1948.29236788,-5059.44383744,4985.90163434,2016.57857164,-451.406635986,-1574.19399983
13764.0483913,10522.0399013,-5120.42104722,-6703.1799168,5825.87967375,-7507.94308097,-3521.44946966,2689.35457925,-1707.41956491,6628.23335473
3166.79249593,2068.96736307,9559.67161879,-9195.51586609,3590.74542831,-7108.77705464,3458.94821568,-4897.15637415,293.592496125,-7837.10984836
21883.9221657,-1829.84956821,138.730655314,-3952.65064067,13851.7282988,-7238.73201818,-4492.88654151,398.330079748,-2155.04109615,-1033.85548248
-799.156144725,-9840.32388573,-5505.29404704,-2073.32295378,-1669.71158684,9781.60978784,-1920.07157115,256.763490804,-150.954416107,-335.849977709
7143.6401538,10860.7484879,-6344.39414694,-10809.6104471,-4196.56174154,5450.9148086,-781.553354971,762.150553237,-308.875678082,2761.86332532
9715.99550882,-8140.37237359,-3065.90970057,-5304.77846351,-4583.85563444,-4284.32354915,2697.34766634,379.046176978,-194.885775559,826.942549611
-983.124166562,8313.30011118,-6048.2738365,44.6783079846,1139.67723444,4345.67279363,-2961.62927505,381.862991669,-303.242776932,-833.248967986
2028.15142325,-1373.68866144,-276.820606474,-5539.47074288,867.776237979,-2884.22436313,-2850.86627971,230.496568687,-438.648928604,510.337167683
-456.437803542,-6089.46199652,4221.19745214,-151.192646754,3003.22968212,4965.1854332,3410.5597875,2253.49945658,-363.024397957,901.259762007
666.477408344,11214.1890965,-2999.1208049,-4235.310503,2320.08252021,5866.0591208,4483.9578332,1654.66910261,-404.925389902,-4828.38217437
-3725.56192668,24595.2676484,-12296.9073011,-4434.91082802,621.908797596,2259.81190482,4189.55717456,298.816856541,120.08855932,3329.05739073
5367.46994504,-5078.12935834,3059.65092138,-3328.38205139,-5374.50350609,-9106.24696585,2249.33621322,-1939.26173503,59.0938653984,665.472679224
-3545.12719923,-8860.40550618,2509.51096998,1911.79084153,-2540.18604001,3857.8850436,-2349.82174654,-1695.01955626,62.3301067341,-1181.86709352
-7616.69758621,11395.5805483,-8871.54133344,3858.7255994,6903.40616389,11508.4605652,-757.474908085,9792.76296131,-1277.93502824,1860.47474294
49365.1093463,30052.118499,15690.0852767,-1335.99398059,7026.2342326,590.890960599,508.292388514,-172.287373933,-269.424332402,-13473.2820766
15835.4821246,14866.2813839,-7290.42408294,-1680.95473477,9553.53061727,-10347.01285,1772.5921555,7168.68214937,-2482.01698557,-5451.7460148
5864.34722034,-5006.14238615,-2213.30466368,-4406.22788042,-3331.65428875,-7661.51278172,2013.25199747,-185.832504705,-321.673189212,1042.54580778
1852.07606918,-3406.14393535,-3233.0653227,684.307868704,-2570.28912136,-3542.54812458,-1853.65798132,-716.853196958,-151.873317879,-1371.17080748
117.609009454,2998.3178956,-3436.54656121,-4716.5749423,-2261.54583314,1130.72152679,883.582572868,-537.275863157,98.2066776015,1326.10093232
-427.258852275,-2094.52765589,-1467.10237505,-545.742608368,503.546042316,840.336600255,-1321.01741221,64.8562860462,-112.008103188,-263.782539839
-4425.72982772,-8056.44984121,-2051.84767499,1692.75137488,-2912.78883308,4171.87491987,-1341.38256237,-1568.93472278,127.010935723,-1382.92740488
3153.84852093,-12505.1571812,576.257452567,-9045.64323455,7691.55740566,1472.27753711,4955.46641774,2256.13789595,-889.372756989,3847.03782586
2031.4270293,-4047.2071432,-3804.59322915,162.457509409,-3337.43075857,-7571.76902736,-506.473795876,-2161.23442116,231.389797512,-1162.11422437
3409.30371276,2983.42901056,5292.94329907,-1474.02156881,13069.8504132,-761.178157224,-2779.86765988,3790.46120637,-1962.88647002,3009.25918591
-9298.27539702,3593.36945292,-6419.77790022,12684.1085056,-2477.92931747,-3640.99133386,-3206.2891766,1196.15048398,319.187616032,-3207.82280819
34801.6462477,5454.27340333,-14239.3798289,2855.35846395,14141.9710704,-11309.1759056,-1297.92489503,-4466.63691256,-1688.56158627,-2317.75562231
9168.28125753,2006.4236627,-1256.26187313,-11671.947469,-3078.30178051,-1599.00157589,-851.213022499,3066.37499814,-830.705773343,-2214.5259118
2533.6167027,-3519.96229432,7694.26139604,-6335.64629086,-1591.49346691,-808.72519598,-1664.96474817,-437.819200506,-523.364011866,437.895967361
2704.06235246,2359.27031423,-2908.70172584,-7993.0635122,380.275077683,-1272.481866,-3928.77329755,1614.50935647,-1063.31893761,-1516.40862073
3613.77839015,4720.52302328,3328.59766269,-5797.43974035,-2945.08703865,-4829.16665737,4711.5570673,-2062.23285664,174.221443488,-5288.45529604
277.890331864,3376.41987852,-2738.45708489,-3879.20736737,-1034.13848036,-85.5192720179,322.892903434,-905.419671282,199.162325333,1599.34376179
-483.380070561,9755.31116295,-286.533266375,2055.52115496,737.845754061,11168.9492916,-7939.1009502,-548.539093138,-9.82682821557,-1709.23582185
1542.14222731,-7264.23554708,-4194.69234902,-1822.77636961,-109.18080444,6168.49778356,95.6798800277,4106.84774939,-229.217329089,-7284.20511623
3525.92304181,-10732.5996704,-11462.1886196,14803.6377621,8077.12995632,-5186.81146213,-742.682666428,4547.76343499,-1179.72747605,-1198.79321455
-11158.390864,10765.1608327,8229.51887744,-7271.85921681,6885.04243669,895.725955629,2550.68547445,2507.92147357,-638.698395138,4894.12305969
-2061.503999,4464.16219028,-2601.31990468,-2760.71777332,528.429029884,10017.1266532,5079.29387078,1688.70408828,-225.871304201,-3231.22506507
-5510.31700039,-3403.59894489,649.679123547,2141.76330801,-5210.96021298,-2208.93343451,-265.042782735,-2462.45191293,610.258684942,1643.41652054
30.084567386,-1976.98334141,-6103.47270129,2902.13302827,-13188.5711567,6160.18661616,-4710.83503109,8908.24877985,-229.935615012,-3386.4245259
3260.64021445,2458.66278315,-2859.78183047,1623.9176777,-5777.4794996,-4372.71404399,-6005.24709599,-4131.33747968,440.820621156,-328.821186309
-2237.20070042,-8526.15973906,-3897.25123556,2726.04348225,-2416.23800885,2698.21527778,-422.15434848,-746.557490929,17.559656252,-1219.36979569
-4068.62891917,-5450.76825461,-3527.83726385,1753.51309591,-2521.00135503,3699.36861145,-4624.2444737,-1438.03954094,84.9162412998,179.637496299
-9314.11632658,-5475.05686984,-2711.60223541,-1482.38751968,10156.9467784,4968.07108815,5691.39525009,-640.68680638,-66.0594991579,2755.06475659
-40080.2978661,17744.3898334,26992.1468341,19854.8537867,-8757.23093342,-9756.96939259,997.059619777,26292.2553756,-2528.74632717,-847.815996475
-5125.50682007,-2786.83886335,1151.43020216,5578.59451156,-4570.64842737,-1458.03535322,3381.59580576,-6029.74992949,1397.32160775,-1265.01362658
-1621.40113848,-3513.53315754,3606.55397631,3545.79540996,-1824.68029618,-1782.7702508,-2228.48584187,521.779027153,1.10546917668,-922.993501006
4585.91778209,-727.251304557,-6193.84924194,300.789471325,-5835.21255663,-2863.05071113,-4003.66278287,-2425.73665297,274.631212616,1162.63854267
50.7336620251,1512.13619753,-4569.67377844,-818.277377813,-448.45929823,2453.87972389,-2408.45475134,489.032474932,-307.633271675,-560.078197135
-11585.5322189,10519.3063383,-10194.3239756,8111.84637741,3432.68981729,10589.3553003,2384.16470712,2805.70168456,-84.7857303057,1427.66330555
